text_description,kbli_code,kbli_label,kbji_code,kbji_label
Aktivitas: Menyadap karet ikut suami. Produk: Getah karet. Usaha: Perkebunan karet.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
"Aktivitas: Menjual sayur sayuran milik sendiri. Produk: Terong, timun, jagung, kol, cabe, bawang putih, bawang merah. Usaha: Penjualan sayur sayuran.",47991,PERDAGANGAN ECERAN KELILING KOMODITI MAKANAN DARI HASIL PERTANIAN,5243,PEDAGANG RUMAH KE RUMAH
Aktivitas: Menyadap karet ikut suami. Produk: Getah karet. Usaha: Perkebunan karet milik suami.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: Menyadap karet milik orang tua. Produk: Getah karet. Usaha: Perkebunan karet milik orang tua.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: Menyadap karet milik sendiri. Produk: Getah karet. Usaha: Perkebunan karet milik sendiri.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
"Aktivitas: Melakukan perkerjaan tukang bangunan ikut orang lain,. Produk: Membuat rumah atau bangunan. Usaha: Tukang bangunan.",41011,KONSTRUKSI GEDUNG HUNIAN,9313,BURUH BANGUNAN
Aktivitas: Membeli karet hasil warga dan menjualnya ke pabrik. Produk: Getah karet. Usaha: Pembelian karet.,46209,PERDAGANGAN BESAR HASIL PERTANIAN DAN HEWAN HIDUP LAINNYA,5249,PEKERJA PENJUALAN YTDL
"Aktivitas: Jualan makanan dan minuman. Produk: Snack, pop ice ,marimas, sosis, susu dan lain lain. Usaha: Kantin sekolah.",56304,KEDAI MINUMAN,5120,JURU MASAK
Aktivitas: Menyadap karet milik sendiri. Produk: Getah karet. Usaha: Perkebunan karet milik sendiri.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: Menyadap karet milik sendiri. Produk: Getah karet. Usaha: Perkebunan karet milik sendiri.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: Memperbaiki dan menservis motor. Produk: Jasa perbaikan. Usaha: Bengkel motor.,45407,REPARASI DAN PERAWATAN SEPEDA MOTOR,7231,MEKANIK DAN TUKANG REPARASI KENDARAAN BERMOTOR
Aktivitas: Menjala ikan di sungai dan menjual ikan. Produk: Ikan sungai dan udang. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Menjala ikan di sungai dan menjual ikan. Produk: Ikan sungai dan udang. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Menjala ikan di sungai dan mejual nya. Produk: Ikan sungai dan udang. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Menjala ikan disungai dan menjual ikan. Produk: Ikan sungai dan udang. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
"Aktivitas: Mencari ,menjala, dan menjual ikan sungai. Produk: Ikan ikan sungai dan udang. Usaha: Perikanan.",03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Menjala ikan di sungai dan menjualnya. Produk: Ikan sungai dan udang. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Menyedot dan mencari emas. Produk: Emas. Usaha: Pertambangan emas.,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
Aktivitas: Menjala ikan disungai dan menjual ikan ikut orang tua. Produk: Ikan sungai dan udang. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Menjala ikan di sungai dan mejual ikan. Produk: Ikan sungai dan udang. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Menambang emas. Produk: Emas. Usaha: Pertambangan emas.,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
"Aktivitas: Mencari, menjala dan menjual ikan sungai. Produk: Ikan sungai dan udang. Usaha: Perikanan.",03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
"Aktivitas: Mencari, menjala , dan menjual ikan disungai. Produk: Ikan sungai dan udang. Usaha: Perikanan.",03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
"Aktivitas: Pemilik, melayani pembeli, dan berbelanja barang dagangan. Produk: Beras, minyak goreng, gula,garam, telur, mis instan, perlengkapan mandi, pelengkapan mencuci dan masih banyak lagi. Usaha: Warung sembako.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5221,PEMILIK TOKO
Aktivitas: Menjala ikan disungai dan menjualnya. Produk: Ikan sungai dan udang. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Menjala ikan disungai dan menjualnya. Produk: Ikan sungai dan udang. Usaha: Perikanan di sungai.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Tukang bangunan (pekerja kasar). Produk: Rumah. Usaha: Konstruksi gedung hunian rumah tinggal.,41011,KONSTRUKSI GEDUNG HUNIAN,9313,BURUH BANGUNAN
Aktivitas: Menambang emas tradisional. Produk: BIJIH LOGAM MULIA (EMAS). Usaha: Pertambangan BIJIH LOGAM MULIA (EMAS).,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
"Aktivitas: Menjaga dan Melayani pembeli di warung sembako milik orang tua. Produk: Beras, gula, garam, kopi, teh, mie instan, minuman, snack. Usaha: Warung sembako milik orang tua.",47111,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU DI MINIMARKET/SUPERMARKET/HYPERMARKET",5223,ASISTEN PENJUALAN TOKO
Aktivitas: Tukang bangunan. Produk: Rumah. Usaha: Konstruksi gedung hunian rumah tinggal.,41011,KONSTRUKSI GEDUNG HUNIAN,9313,BURUH BANGUNAN
"Aktivitas: Pemilik warung sembako, melayani pembeli dan berbelanja barang dagangan. Produk: Beras, gula, kopi, teh, mie instan, minuman, snack, telor. Usaha: Warung sembako milik sendiri.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5221,PEMILIK TOKO
"Aktivitas: MELAYANI PEMBELI BERBELANJA. Produk: SEMBAKO, SNACK DAN MINUMAN. Usaha: PERDAGANGAN SEMBAKO ECERAN MILIK ORANG TUA.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5223,ASISTEN PENJUALAN TOKO
"Aktivitas: Pemilik, melayani pembeli dan berbelanja barang dagangan. Produk: Sembako, snack dan minuman. Usaha: Perdagangan sembako eceran.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5221,PEMILIK TOKO
Aktivitas: Menyadap karet milik sendiri. Produk: Getah. Usaha: Perkebunan karet milik sendiri.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
"Aktivitas: Mengoperasikan alat-alat yang digunakan untuk memProduksi minuman cleo. Produk: Minuman cleo. Usaha: PT. SARigUNA PRIMATIRTA, Tbk.",11051,INDUSTRI AIR KEMASAN,8183,"OPERATOR MESIN PENGISIAN BOTOL, PELABELAN, DAN PENGEMASAN"
Aktivitas: Menyadap karet milik sendiri. Produk: Getah. Usaha: Perkebunan karet milik sendiri.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: MEmbuat nasi Kuning dan dititipkan di WARUNG dekat Sekolah SD. Produk: Nasi kuning. Usaha: Penyediaan makanan.,56109,RESTORAN DAN PENYEDIAAN MAKANAN KELILING LAINNYA,5120,JURU MASAK
Aktivitas: TUKANG BANGUNAN. Produk: Lantai rumah. Usaha: Konstruksi gedung hunian rumah tinggal.,41011,KONSTRUKSI GEDUNG HUNIAN,9313,BURUH BANGUNAN
"Aktivitas: Membuat makanan dan minuman dan Melayani pembeli berbelanja DI WARUNG makan dan minum milik orang tua. Produk: Nasi sop, masakan ayam, Gorengan, Es campur, pop es. Usaha: Penyediaan makanan dan minuman.",56102,RUMAH/WARUNG MAKAN,9411,ASISTEN JURU MASAK
"Aktivitas: Pemilik, Membuat dan menjual Makanan dan minuman. Produk: Nasi sop, MASAKan ayam, Gorengan, es campur dan pop ice. Usaha: Penyediaan makanan dan minuman.",56102,RUMAH/WARUNG MAKAN,5120,JURU MASAK
Aktivitas: Operator alat berat di penambangan emas tradisional. Produk: Jasa pembersihan lahan tempat menambang. Usaha: Operator alat berat Penambangan emas.,43905,PENYEWAAN ALAT KONSTRUKSI DENGAN OPERATOR,8342,OPERATOR MESIN PENGERUK TANAH DAN YBDI
Aktivitas: Menyadap karet MILIK sendiri. Produk: Getah. Usaha: Perkebunan karet MILIK sendiri.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
"Aktivitas: Pemilik, jualan minuman siap minum. Produk: Pop ice, marilah, jasjus, teh sisri. Usaha: Warung minuman es.",56304,KEDAI MINUMAN,5120,JURU MASAK
"Aktivitas: Pemilik, melayani pembeli dan berbelanja barang dagangan. Produk: Gula, kopi, teh, mie instan,minuman, snack. Usaha: Warung sembako milik sendiri.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5221,PEMILIK TOKO
Aktivitas: Menambang emas tradisional milik sendiri. Produk: BIJIH LOGAM MULIA (EMAS). Usaha: Pertambangan BIJIH LOGAM MULIA (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,8111,PEKERJA TAMBANG DAN PEKERJA PENGGALIAN
Aktivitas: MENYADAP KARET MILIK SENDIRI. Produk: GETAH. Usaha: Perkebunan karet milik sendiri.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
"Aktivitas: Ketua rt, mendata penduduk dan melayani masyarakat. Produk: Jasa PEMERINTAHan. Usaha: Pemerintahan.",94121,AKTIVITAS ORGANISASI ILMU PENGETAHUAN SOSIAL DAN MASYARAKAT,2432,PROFESIONAL HUBUNGAN MASYARAKAT
"Aktivitas: menjual buah-buahan, sayuran dan ikan yang di beli dari pasar. Produk: Buah-buahan, sayuran dan ikan. Usaha: Jualan online di facebook.",47911,"PERDAGANGAN ECERAN MELALUI MEDIA UNTUK KOMODITI MAKANAN, MINUMAN, TEMBAKAU, KIMIA, FARMASI, KOSMETIK DAN ALAT LABORATORIUM",5249,PEKERJA PENJUALAN YTDL
"Aktivitas: Pemilik, melayani pembeli dan berbelanja barang dagangan. Produk: Gula, kopi, teh, mie instan, MINUMAN, snack. Usaha: Warung sembako milik sendiri.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5223,ASISTEN PENJUALAN TOKO
"Aktivitas: Pppk guru, mengajar sd dan guru kelas. Produk: Jasa pendidikan. Usaha: SDN BUKIT BAMBA 1.",85111,PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH,2341,GURU SEKOLAH DASAR
"Aktivitas: Pppk arsiparis, Tata Usaha dan Umum bagian mengetik surat dan ARSIParis. Produk: Jasa pembuatan surat dan pengarsipan. Usaha: Dinas perpustakaan daerah.",91011,PERPUSTAKAAN DAN ARSIP PEMERINTAH,4411,JURU TATA USAHA PERPUSTAKAAN
"Aktivitas: Menjual Makanan,minuman dan snack di kantin sekolah. Produk: Makanan, minuman dan snack. Usaha: Penyediaan makanan dan minuman.",56104,PENYEDIAAN MAKANAN KELILING/TEMPAT TIDAK TETAP,5120,JURU MASAK
"Aktivitas: Pemilik toko sembako, melayani pembeli dan berbelanja barang dagangan. Produk: Bahan pokok (beras, gula, KOPI, teh, mie instan, telor, minuman, snack). Usaha: Perdagangan eceran berbagai macam barang yang utamanya makanan, minuman atau tembakau bukan di minimarket/supermarket.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5221,PEMILIK TOKO
"Aktivitas: Ketua rt, mendata penduduk dan melayani masyarakat. Produk: Jasa pemerintahan. Usaha: Pemerintah.",84119,KEGIATAN ADMINISTRASI PEMERINTAHAN LAINNYA,2432,PROFESIONAL HUBUNGAN MASYARAKAT
"Aktivitas: Pns, guru sekolah dasar sebagai guru kelas dan mengajar. Produk: Jasa pendidikan. Usaha: SDN PENDA HAUR 1.",85111,PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH,2341,GURU SEKOLAH DASAR
Aktivitas: Menambang emas tradisional. Produk: BIJIH LOGAM MULIA (emas). Usaha: Pertambangan bijih logam mulia (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,8111,PEKERJA TAMBANG DAN PEKERJA PENGGALIAN
Aktivitas: Menambang emas tradisional pribadi. Produk: BIJIH LOGAM MULIA (emas). Usaha: Pertambangan bijih logam mulia (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,8111,PEKERJA TAMBANG DAN PEKERJA PENGGALIAN
Aktivitas: ternak babi. Produk: Babi. Usaha: Peternakan babi milik sendiri.,01450,PETERNAKAN BABI,9212,BURUH PETERNAKAN
"Aktivitas: Pns, guru sekolah dasar sebagai guru kelas dan mengajar. Produk: Jasa pendidikan. Usaha: SDN BALUKON 1.",85111,PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH,2341,GURU SEKOLAH DASAR
Aktivitas: Menyadap karet milik sendiri. Produk: Getah. Usaha: Perkebunan milik sendiri.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,9211,BURUH PERTANIAN
Aktivitas: MENYADAP KARET milik sendiri. Produk: Getah. Usaha: Perkebunan karet milik sendiri.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: Menambang emas tradisional. Produk: BIJIH LOGAM MULIA (EMAS). Usaha: Pertambangan bijih logam mulia (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,8111,PEKERJA TAMBANG DAN PEKERJA PENGGALIAN
"Aktivitas: Pppk guru, Mengajar sekolah dasar dan guru kelas. Produk: Jasa pendidikan. Usaha: SDn penda haur 1.",85111,PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH,2341,GURU SEKOLAH DASAR
Aktivitas: MENambang emas tradisional. Produk: BIJIH LOGAM MULIA (emas). Usaha: Pertambangan bijih logam mulia (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,8111,PEKERJA TAMBANG DAN PEKERJA PENGGALIAN
"Aktivitas: HONORer, bagian laboratorium. Produk: Jasa kesehatan. Usaha: PUSKESMAS BUKIT RAWI.",86903,AKTIVITAS PELAYANAN PENUNJANG KESEHATAN,3253,PEKERJA KESEHATAN MASYARAKAT
Aktivitas: Ikut orang mengumpulkan pupuk kandang. Produk: pupuk kandang. Usaha: Pengumpulan limbah kotoran ayam.,01629,JASA PENUNJANG PETERNAKAN LAINNYA,9212,BURUH PETERNAKAN
Aktivitas: Membersihkan kebun sawit dan memanen buah sawit milik orang lain. Produk: Buah sawit. Usaha: Perkebunan milik orang lain.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
"Aktivitas: Guru Honor, mengajar TK dan kepala sekolah tk. Produk: Jasa pendidikan. Usaha: TK mawar desa Bukit bamba.",85131,PENDIDIKAN TAMAN KANAK-KANAK PEMERINTAH,2342,GURU ANAK USIA DINI
Aktivitas: Tukang bangunan membuat kolam ikan ikut orang. Produk: Kolam ikan. Usaha: Konstruksi bangunan.,41011,KONSTRUKSI GEDUNG HUNIAN,9313,BURUH BANGUNAN
Aktivitas: Ternak ayam kampung. Produk: Ayam kampung dan telor ayam. Usaha: Ternak ayam kampung milik sendiri.,01464,BUDIDAYA AYAM LOKAL DAN PERSILANGANNYA,6122,PEKERJA PETERNAKAN UNGGAS
"Aktivitas: melayani pembeli BERBELANJA DI toko sembako milik anak. Produk: Bahan pokok (beras, GUla, teh, kopi, garam, mie instan, telor, minuman, snack). Usaha: Perdagangan eceran berbagai macam barang yang utamanya makanan, minuman atau tembakau bukan di minimarket/supermarket.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5223,ASISTEN PENJUALAN TOKO
"Aktivitas: Menjual perabotan rumah tangga secara online milik orang lain. Produk: Sofa, meja, mesin cuci, spring bed. Usaha: Perdagangan PERABOTAN rumah tangga secara online.",47913,PERDAGANGAN ECERAN MELALUI MEDIA UNTUK BARANG PERLENGKAPAN RUMAH TANGGA DAN PERLENGKAPAN DAPUR,5223,ASISTEN PENJUALAN TOKO
Aktivitas: Tukang BANGUNAN sendiri. Produk: Rumah. Usaha: Konstruksi Gedung hunian rumah tinggal.,41011,KONSTRUKSI GEDUNG HUNIAN,9313,BURUH BANGUNAN
"Aktivitas: melayani pembeli BERBELANJA DI toko SEMBAko milik orang tua. Produk: Bahan pokok (beras, GUla, teh, kopi, garam, mie instan, telor, minuman, snack). Usaha: Perdagangan eceran berbagai macam barang yang utamanya makanan, minuman atau tembakau bukan di minimarket/supermarket.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5223,ASISTEN PENJUALAN TOKO
Aktivitas: Menambang emas tradisional ikut orang. Produk: BIJIH LOGAM MULIA (emas). Usaha: Pertambangan BIJIH LOGAM MULIA (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
"Aktivitas: PEMILIK, Melayani pembeli dan berbelanja barang dagangan. Produk: Gula, kopi, teh, garam, mie instan, minuman. Usaha: Warung Sembako MILIK sendiri.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5223,ASISTEN PENJUALAN TOKO
"Aktivitas: Pns, guru agama hindu di sd. Produk: Jasa pendidikan. Usaha: Sdn manen paduran 1.",85111,PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH,2341,GURU SEKOLAH DASAR
"Aktivitas: Honorer, mengajar dan menjadi guru kelas. Produk: Jasa pendidikan. Usaha: SDN MANEN PADURAN 1.",85111,PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH,2341,GURU SEKOLAH DASAR
"Aktivitas: Melayani pembeli berbelanja sembako. Produk: Gula, kopi, teh, mie instan, garam, snack, minuman. Usaha: Warung sembako milik orang tua.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5223,ASISTEN PENJUALAN TOKO
"Aktivitas: melayani pembeli dan berbelanja barang dagang. Produk: Sembako (Gula, kopi, teh, garam). Usaha: Warung sembako.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5223,ASISTEN PENJUALAN TOKO
Aktivitas: Menjaga dan Menjual gas elpiji. Produk: Gas elpiji. Usaha: PERDAGANGAN ECERAN gas ELPIJI.,47772,PERDAGANGAN ECERAN GAS ELPIJI,5221,PEMILIK TOKO
Aktivitas: Menambang emas tradisional ikut orang. Produk: BIJIH LOGAM MULIA (emas). Usaha: Pertambangan bijih logam mulia (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
"Aktivitas: Milik sendiri, Melayani pembeli dan berbelanja barang dagangan. Produk: Sembako (gula, kopi, teh, garam). Usaha: Warung sembako milik sendiri.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5221,PEMILIK TOKO
Aktivitas: Menambang emas tradisional ikut orang. Produk: BIJIH LOGAM MULIA (emas). Usaha: Pertambangan BIJIH LOGAM MULIA (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
Aktivitas: Menambang emas tradisional ikut orang. Produk: BIJIH LOGAM MULIA (emas). Usaha: Pertambangan BIJIH LOGAM MULIA (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
Aktivitas: Menambang emas tradisional milik sendiri. Produk: BIJIH LOGAM MULIA (EMAS). Usaha: Pertambangan BIJIH LOGAM MULIA (EMAS).,07301,PERTAMBANGAN EMAS DAN PERAK,8111,PEKERJA TAMBANG DAN PEKERJA PENGGALIAN
Aktivitas: Menambang emas tradisional. Produk: BIJIH LOGAM MULIA (emas). Usaha: Pertambangan bijih logam mulia (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,8111,PEKERJA TAMBANG DAN PEKERJA PENGGALIAN
Aktivitas: Menambang emas tradisional. Produk: BIJIH LOGAM mulia (emas). Usaha: Pertambangan bijih logam (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
"Aktivitas: Pemilik, melayani pembeli dan berbelanja barang dagangan. Produk: Gula, KOPI, teh, garam, mie instan, minuman, snack. Usaha: Warung sembako MILIK sendiri.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5221,PEMILIK TOKO
Aktivitas: Menambang emas tradisional milik sendiri. Produk: BIJIH LOGAM MULIA (emas). Usaha: Pertambangan BIJIH LOGAM MULIA (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,8111,PEKERJA TAMBANG DAN PEKERJA PENGGALIAN
Aktivitas: Menambang emas tradisional IKUT ORANG. Produk: BIJIH LOGAM MULIA (emas). Usaha: Pertambangan BIJIH LOGAM MULIA (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
Aktivitas: Menambang emas tradisional milik sendiri. Produk: BIJIH LOGAM MULIA (emas). Usaha: Pertambangan BIJIH LOGAM MULIA (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,8111,PEKERJA TAMBANG DAN PEKERJA PENGGALIAN
Aktivitas: Menambang emas tradisional. Produk: Bijih logam mulia (emas). Usaha: Pertambangan bijih logam mulia (emas).,07301,PERTAMBANGAN EMAS DAN PERAK,8111,PEKERJA TAMBANG DAN PEKERJA PENGGALIAN
"Aktivitas: Tukang jahit, pembuat pakaian dan vermak pakaian sesuai pesanan. Produk: Baju, celana, rok, dress. Usaha: Milik sendiri.",14120,PENJAHITAN DAN PEMBUATAN PAKAIAN SESUAI PESANAN,7533,"TUKANG JAHIT, PENYULAM, DAN YBDI"
Aktivitas: Menambang Emas Tradisional. Produk: Bijih Logam mulia (emas). Usaha: Pertambangan bijih logam mulia (Emas).,07301,PERTAMBANGAN EMAS DAN PERAK,8111,PEKERJA TAMBANG DAN PEKERJA PENGGALIAN
Aktivitas: PNS (BIDAN PUSTU). Produk: Jasa pengobatan dan obat-obatan. Usaha: Bidang kesehatan.,86102,AKTIVITAS PUSKESMAS,2222,PROFESIONAL KEBIDANAN
Aktivitas: Anggota sekretariat PPS. Produk: Berkas laporan pekerjaan. Usaha: Sekretariat PPS.,94920,AKTIVITAS ORGANISASI POLITIK,3343,SEKRETARIS ADMINISTRASI DAN EKSEKUTIF
Aktivitas: Menambang emas tradisional. Produk: Logam mulia (emas). Usaha: Tambang emas tradisional.,07301,PERTAMBANGAN EMAS DAN PERAK,8111,PEKERJA TAMBANG DAN PEKERJA PENGGALIAN
Aktivitas: Pendulang emas murni tradisional. Produk: Logam mulia (emas). Usaha: Usaha milik sendiri.,07301,PERTAMBANGAN EMAS DAN PERAK,8111,PEKERJA TAMBANG DAN PEKERJA PENGGALIAN
